Yosemite,El Capitan,,Sacherer Cracker,,,5.,10a,,,,,«««,,TR/Aid,,4/29/15,,,,,,,,,,,,
Yosemite,Five Open Books,,Munginella,Pitch 1,,5.,6,,,,,«««,,TR,,5/1/15,,,,,,,,,,,,
Yosemite,Five Open Books,,Munginella,Pitch 2,,5.,6,,,,,«««,,Trad,,5/1/15,,,,,,,,,,,,
Yosemite,Five Open Books,,Munginella,Pitch 3,,5.,6,,,,,«««,,TR,,5/1/15,,,,,,,,,,,,
Yosemite,Five Open Books,,The Caverns,Pitch 1,,5.,8,,,,,«««,,TR,,5/6/15,,,,,,,,,,,,
Yosemite,Five Open Books,,The Caverns,Pitch 2,,5.,8,,,,,«««,,Trad,F,5/6/15,,,,,,,,,,,,
Yosemite,Five Open Books,,The Caverns,Pitch 3,,5.,7,,,,,««,,TR,,5/6/15,,,,,,,,,,,,
Yosemite,Five Open Books,,The Caverns,Pitch 4,,5.,7,,,,,««,,Trad,F,5/6/15,,,,,,,,,,,,
Yosemite,Glacier Point Apron,,"The Grack, Center",Pitch 1,,5.,6,,,,,«««,,Trad,F,5/4/15,,,,,,,,,,,,
Yosemite,Glacier Point Apron,,"The Grack, Center",Pitch 2,,5.,6,,,,,«««,,Trad,F,5/4/15,,,,,,,,,,,,
Yosemite,Glacier Point Apron,,"The Grack, Center",Pitch 3,,5.,6,,,,,«««,,Trad,F,5/4/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Seven,Pitch 1,,5.,8,,,,,«««,,Trad,F,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 1,,5.,7,,,,,«««,,Trad,F,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 2,,5.,6,,,,,««,,TR,,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 3,,5.,6,,,,,««,,TR,,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 4,,5.,5,,,,,««,,Trad,F,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 5,,5.,6,,,,,««,,Trad,F,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,After Six,Pitch 6,,5.,6,,,,,««,,TR,,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Hayley's Comet,,,5.,10a,,,,,«,,TR,,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Jump for Joy,,,5.,9,,,,,««,,TR,,5/5/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Nutcracker,Pitch 1,,5.,8,,,,,«««,,TR,,4/30/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Nutcracker,Pitch 2,,5.,4,,,,,«,,TR,,4/30/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Nutcracker,Pitch 3,,5.,7,,,,,,,TR,,4/30/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Nutcracker,Pitch 4,,5.,8,,,,,,,TR,,4/30/15,,,,,,,,,,,,
Yosemite,Manure Pile Buttress,,Nutcracker,Pitch 5,,5.,8,,,,,«««,,TR,,4/30/15,,,,,,,,,,,,
Yosemite,Royal Arches,,Royal Arches,,,5.,7,A0,,,,««««,Ken led most but I led the friction traverse at the top,TR,,5/2/15,,,,,,,,,,,,
